"","ISO","Country","admin_name","long","lat"
"30","AFG","Afghanistan","Sari Pul","66.1692244461588","35.7153975125654"
"31","AFG","Afghanistan","Takhar","69.7790601263749","36.7058927042608"
"32","AFG","Afghanistan","Uruzgan","66.0036423710875","32.8190027943977"
"33","AFG","Afghanistan","Wardak","68.2861561943254","34.3180073623905"
"34","AFG","Afghanistan","Zabul","67.1065909383248","32.2350937461377"
"35","AGO","Angola","Bengo","13.8811147311455","-8.97655273084535"
"36","AGO","Angola","Benguela","13.9899959817501","-12.9336095759708"
"37","AGO","Angola","Bie","17.3620990997343","-12.3243787731097"
"38","AGO","Angola","Cabinda","12.4746537110563","-5.0400572757491"
"39","AGO","Angola","Cuando Cubango","19.5160641992347","-16.1184448714029"
"40","AGO","Angola","Cuanza Norte","14.9453399170557","-8.89908908733574"
"41","AGO","Angola","Cuanza Sul","15.0451061631536","-10.8264423286313"
"42","AGO","Angola","Cunene","15.5796416185026","-16.5034028201776"
"43","AGO","Angola","Huambo","15.7464463877199","-12.5698808092901"
"44","AGO","Angola","Huila","14.9509267800283","-14.7429517666856"
"45","AGO","Angola","Luanda","13.309860776586","-8.97884877944221"
"46","AGO","Angola","Lunda Norte","19.4932722365522","-8.65259464848463"
"47","AGO","Angola","Lunda Sul","20.6553343163053","-10.1767542148911"
"48","AGO","Angola","Malanje","16.9585152530029","-9.48928986257966"
"49","AGO","Angola","Moxico","21.0387249646342","-12.8802083901942"
"50","AGO","Angola","Namibe","12.7275383205553","-15.493232925339"
"51","AGO","Angola","Uige","15.4775132763765","-7.02431447869309"
"52","AGO","Angola","Zaire","13.5629647893471","-6.60852546746658"
"53","ALB","Albania","Berat","20.0908838045306","40.6291056345994"
"54","ALB","Albania","Diber","20.248611426779","41.5879141494993"
"55","ALB","Albania","Durres","19.6296752850236","41.4470975553274"
"56","ALB","Albania","Elbasan","20.1868177747261","41.0397390456619"
"57","ALB","Albania","Fier","19.6199241261251","40.7744920221548"
"58","ALB","Albania","Gjirokaster","20.168711736346","40.2142346711764"
"59","ALB","Albania","Korce","20.6652843788395","40.6289855700224"
"60","ALB","Albania","Kukes","20.2411285994442","42.19560171141"
"61","ALB","Albania","Lezhe","19.8467145865085","41.8023998472555"
"62","ALB","Albania","Shkoder","19.7203224134385","42.177210912599"
"63","ALB","Albania","Tirane","19.7909005447729","41.2661443795442"
"64","ALB","Albania","Vlore","19.7893517559012","40.1650887361354"
"65","ALA","Åland","Brando","21.0148420815061","60.4267047781132"
"66","ALA","Åland","Eckero","19.5860836484272","60.2243031298679"
"67","ALA","Åland","Finstrom","19.9127892868925","60.2666745118629"
"68","ALA","Åland","Foglo","20.4704947374954","60.0227805116746"
"69","ALA","Åland","Geta","19.8515967143453","60.3753492774168"
"70","ALA","Åland","Hammarland","19.7424155104025","60.2321941652616"
"71","ALA","Åland","Jomala","19.9025928276117","60.1440478896706"
"72","ALA","Åland","Kokar","20.970069516891","59.918439315259"
"73","ALA","Åland","Kumlinge","20.7807687000533","60.2849551696809"
"74","ALA","Åland","Lemland","20.1177270155266","60.0422966634311"
"75","ALA","Åland","Lumparland","20.2546214462487","60.1179128461564"
"76","ALA","Åland","Mariehamn","19.9436555275031","60.0961790269005"
"77","ALA","Åland","Saltvik","20.0671682130847","60.313837430962"
"78","ALA","Åland","Sottunga","20.6827944649641","60.1159202574628"
"79","ALA","Åland","Sund","20.1611840487013","60.2386355589305"
"80","ALA","Åland","Vardo","20.3601244255754","60.2610010927457"
"81","AND","Andorra","Andorra la Vella","1.51918368209201","42.5040760600349"
"82","AND","Andorra","Canillo","1.66184695066711","42.5803325799156"
"83","AND","Andorra","Encamp","1.64254071030831","42.5233761619312"
"84","AND","Andorra","Escaldes-Engordany","1.59003175391327","42.4879919439725"
"85","AND","Andorra","La Massana","1.48476523655278","42.5530648657539"
"86","AND","Andorra","Ordino","1.53813905395918","42.608078242676"
"87","AND","Andorra","Sant Julia de Loria","1.4954461613774","42.4670969840918"
"88","ARE","United Arab Emirates","Abu Dhabi","54.0423235917238","23.6612506177901"
"89","ARE","United Arab Emirates","Ajman","55.7380809262854","25.2152138973013"
"90","ARE","United Arab Emirates","Dubai","55.3960931554343","24.941532832303"
"91","ARE","United Arab Emirates","Fujairah","56.2049993658581","25.3534248957605"
"92","ARE","United Arab Emirates","Ras Al-Khaimah","56.0418003161838","25.4675048337252"
"93","ARE","United Arab Emirates","Sharjah","55.8126189094621","25.1685611906359"
"94","ARE","United Arab Emirates","Umm al-Qaywayn","55.7437674120852","25.4853210695439"
"95","ARG","Argentina","Buenos Aires","-60.5671209267202","-36.6826577614632"
"96","ARG","Argentina","Catamarca","-66.9519013010556","-27.3317001454825"
"97","ARG","Argentina","Chaco","-60.7679118246116","-26.3864627550752"
"98","ARG","Argentina","Chubut","-68.5214836929487","-43.787608300924"
"99","ARG","Argentina","Ciudad de Buenos Aires","-58.4442601516734","-34.6170513105372"
"100","ARG","Argentina","Cordoba","-63.8014474643453","-32.140999259046"
"101","ARG","Argentina","Corrientes","-57.8057714688267","-28.7760920488274"
"102","ARG","Argentina","Entre Rios","-59.2075515732813","-32.0454558400585"
"103","ARG","Argentina","Formosa","-59.9351883775089","-24.8937716139965"
"104","ARG","Argentina","Jujuy","-65.7626045142936","-23.3178477417794"
"105","ARG","Argentina","La Pampa","-65.4479982153306","-37.1304585809843"
"106","ARG","Argentina","La Rioja","-67.1781983843776","-29.6794325644303"
"107","ARG","Argentina","Mendoza","-68.5869670335148","-34.6278556226504"
"108","ARG","Argentina","Misiones","-54.6478589906341","-26.8755246640337"
"109","ARG","Argentina","Neuquen","-70.1179452389411","-38.6353741109395"
"110","ARG","Argentina","Rio Negro","-67.2300024398204","-40.4064748616183"
"111","ARG","Argentina","Salta","-64.8204030709864","-24.296004754213"
"112","ARG","Argentina","San Juan","-68.8758251946901","-30.8638063357893"
"113","ARG","Argentina","San Luis","-66.0302518107279","-33.7671573491817"
"114","ARG","Argentina","Santa Cruz","-69.9400931259928","-48.8119634932635"
"115","ARG","Argentina","Santa Fe","-60.9521407445125","-30.7053104047848"
"116","ARG","Argentina","Santiago del Estero","-63.2590440170606","-27.7819845631314"
"117","ARG","Argentina","Tierra del Fuego","-67.4009261494336","-54.3314949431934"
"118","ARG","Argentina","Tucuman","-65.3659044362389","-26.9439829486179"
"119","ARM","Armenia","Aragatsotn","44.1402370575386","40.4399149990152"
"120","ARM","Armenia","Ararat","44.7891848667665","39.9624373202323"
"121","ARM","Armenia","Armavir","44.030734255115","40.144985344595"
"122","ARM","Armenia","Erevan","44.5355426915599","40.1788195371261"
"123","ARM","Armenia","Gegharkunik","45.3422209467586","40.3065677854679"
"124","ARM","Armenia","Kotayk","44.7049811426251","40.4081083431369"
"125","ARM","Armenia","Lori","44.4928800991403","40.9802713529082"
"126","ARM","Armenia","Shirak","43.8696270082329","40.8273801114752"
"127","ARM","Armenia","Syunik","46.1753709340491","39.3457018348989"
"128","ARM","Armenia","Tavush","45.130139833774","40.9114141854568"
"129","ARM","Armenia","Vayots Dzor","45.4575511302555","39.7722574855182"
"130","ATF","French Southern Territories","Iles Crozet","51.6224665965563","-46.3590514644726"
"131","ATF","French Southern Territories","Iles Eparses","41.4733885268862","-20.6887505759679"
"132","ATF","French Southern Territories","Iles Saint Paul et Amsterdam","77.5524284112791","-37.925612990708"
"133","ATF","French Southern Territories","Kerguelen","69.486774869337","-49.3011743968914"
"134","AUS","Australia","Ashmore and Cartier Islands","123.084037793566","-12.2669818260034"
"135","AUS","Australia","Australian Capital Territory","149.002096430925","-35.490149571929"
"136","AUS","Australia","Coral Sea Islands Territory","152.666876749687","-21.3068616888516"
"137","AUS","Australia","Jervis Bay Territory","150.685841393237","-35.1529958757167"
"138","AUS","Australia","New South Wales","147.012127003917","-32.1650835903178"
"139","AUS","Australia","Northern Territory","133.366766524304","-19.414564331931"
"140","AUS","Australia","Queensland","144.546966216421","-22.5677183511325"
"141","AUS","Australia","South Australia","135.831518775949","-30.1086177618933"
"142","AUS","Australia","Tasmania","146.627157007944","-41.968006149428"
"143","AUS","Australia","Victoria","144.305055034925","-36.851209896607"
"144","AUS","Australia","Western Australia","122.181076015877","-25.4684736973328"
"145","AUT","Austria","Burgenland","16.5210727283907","47.5419085575197"
"146","AUT","Austria","Karnten","13.9139894596126","46.7731322063555"
"147","AUT","Austria","Niederosterreich","15.7487778721298","48.2718983232564"
"148","AUT","Austria","Oberosterreich","13.9636546254895","48.1386254146898"
"149","AUT","Austria","Salzburg","13.0832881031876","47.3878687160192"
"150","AUT","Austria","Steiermark","15.0074836502825","47.2691964533113"
"151","AUT","Austria","Tirol","11.499052676637","47.1959222185255"
"152","AUT","Austria","Vorarlberg","9.89638141274887","47.2400923513831"
"153","AUT","Austria","Wien","16.3798114959479","48.2103669131551"
"154","AZE","Azerbaijan","Absheron","49.4380933634216","40.4539445513423"
"155","AZE","Azerbaijan","Aran","48.1291839954691","40.0182751571681"
"156","AZE","Azerbaijan","Daglig-Shirvan","48.4803285656333","40.6402988788734"
"157","AZE","Azerbaijan","Ganja-Qazakh","46.0026204682236","40.8128113907371"
"158","AZE","Azerbaijan","Kalbajar-Lachin","46.3332230317344","39.7784026908397"
"159","AZE","Azerbaijan","Lankaran","48.5668806851273","38.9208615195594"
"160","AZE","Azerbaijan","Nakhchivan","45.5172139072488","39.3022093987186"
"161","AZE","Azerbaijan","Quba-Khachmaz","48.5816831084264","41.275755265601"
"162","AZE","Azerbaijan","Shaki-Zaqatala","47.1119160540723","41.2328862898524"
"163","AZE","Azerbaijan","Yukhari-Karabakh","46.956968977199","39.7799778924745"
"164","BDI","Burundi","Bubanza","29.3991608770534","-3.12559201465533"
"165","BDI","Burundi","Bujumbura Mairie","29.3350416181342","-3.38557988023576"
"166","BDI","Burundi","Bujumbura Rural","29.3969125847104","-3.50112354113631"
"167","BDI","Burundi","Bururi","29.553933358059","-3.89098238663318"
"168","BDI","Burundi","Cankuzo","30.6040694469234","-3.14191944340387"
"169","BDI","Burundi","Cibitoke","29.2299013596708","-2.81998790951282"
"170","BDI","Burundi","Gitega","29.9231539975739","-3.49217669243242"
"171","BDI","Burundi","Karuzi","30.1200909016043","-3.13718635096265"
"172","BDI","Burundi","Kayanza","29.6591601552478","-3.00630317665976"
"173","BDI","Burundi","Kirundo","30.1579285176688","-2.54292965801596"
"174","BDI","Burundi","Makamba","29.7337986876695","-4.24816454475731"
"175","BDI","Burundi","Muramvya","29.6511534587862","-3.27127446921538"
"176","BDI","Burundi","Muyinga","30.3465674317645","-2.77936745921431"
"177","BDI","Burundi","Mwaro","29.7157433170928","-3.4899946097012"
"178","BDI","Burundi","Ngozi","29.9247117424299","-2.87503893958777"
"179","BDI","Burundi","Rutana","30.092467134568","-3.87614754059205"
"180","BDI","Burundi","Ruyigi","30.3208905230488","-3.45874965708632"
"181","BEL","Belgium","Bruxelles","4.36568940479082","50.8380192283611"
"182","BEL","Belgium","Vlaanderen","4.24023465656031","51.0367342508424"
"183","BEL","Belgium","Wallonie","5.00935651685576","50.312708120694"
"184","BEN","Benin","Alibori","2.90523758589878","11.3343230171585"
"185","BEN","Benin","Atakora","1.58348660866494","10.6941617749568"
"186","BEN","Benin","Atlantique","2.22143878259725","6.6090451941591"
"187","BEN","Benin","Borgou","2.76782645617939","9.78933974681937"
"188","BEN","Benin","Collines","2.20583323832366","8.12878520057445"
"189","BEN","Benin","Donga","1.79495490968668","9.3561399621718"
"190","BEN","Benin","Kouffo","1.78277951419574","6.99630133009044"
"191","BEN","Benin","Littoral","2.41511918170327","6.36369835899786"
"192","BEN","Benin","Mono","1.8390127233377","6.55385897589033"
"193","BEN","Benin","Oueme","2.53961069633294","6.6299237064379"
"194","BEN","Benin","Plateau","2.62938619514177","7.1794323500761"
"195","BEN","Benin","Zou","2.10792606440997","7.27387095025284"
"196","BFA","Burkina Faso","Boucle du Mouhoun","-3.48855639251493","12.5404818541267"
"197","BFA","Burkina Faso","Cascades","-4.56955646881391","10.3519735985618"
"198","BFA","Burkina Faso","Centre","-1.50189251779508","12.3231709268259"
"199","BFA","Burkina Faso","Centre-Est","-0.186480461400621","11.6067519338285"
"200","BFA","Burkina Faso","Centre-Nord","-0.975036467670024","13.2686333236177"
"201","BFA","Burkina Faso","Centre-Ouest","-2.21808144855779","11.7940328086915"
"202","BFA","Burkina Faso","Centre-Sud","-1.21825670841672","11.5809924727735"
"203","BFA","Burkina Faso","Est","0.920181606396433","12.2279515101238"
"204","BFA","Burkina Faso","Haut-Bassins","-4.33363466973153","11.3677090729191"
"205","BFA","Burkina Faso","Nord","-2.28368666549351","13.4605865771396"
"206","BFA","Burkina Faso","Plateau-Central","-1.14286920882486","12.4501854026845"
"207","BFA","Burkina Faso","Sahel","-0.439479020132933","14.1464983606748"
"208","BFA","Burkina Faso","Sud-Ouest","-3.23301397719043","10.4790709478111"
"209","BGD","Bangladesh","Barisal","90.3386347132539","22.4302595408676"
"210","BGD","Bangladesh","Chittagong","91.7318260797342","22.7134434568788"
"211","BGD","Bangladesh","Dhaka","90.2892513103082","24.1824757357999"
"212","BGD","Bangladesh","Khulna","89.2920185925237","22.9160355149102"
"213","BGD","Bangladesh","Rajshahi","89.0451461391148","24.5890322091687"
"214","BGD","Bangladesh","Rangpur","89.055499293818","25.778347479455"
"215","BGD","Bangladesh","Sylhet","91.6627675292703","24.7159133367737"
"216","BGR","Bulgaria","Blagoevgrad","23.4247906318919","41.7242335327634"
"217","BGR","Bulgaria","Burgas","27.308076690323","42.4919170315284"
"218","BGR","Bulgaria","Dobrich","27.9362854337857","43.6519144384218"
"219","BGR","Bulgaria","Gabrovo","25.2477455948632","42.9309363517905"
"220","BGR","Bulgaria","Grad Sofiya","23.3995758692742","42.6645739398343"
"221","BGR","Bulgaria","Haskovo","25.9412084968199","41.8497731623953"
"222","BGR","Bulgaria","Kardzhali","25.4429803825071","41.5258924469864"
"223","BGR","Bulgaria","Kyustendil","22.8677641640898","42.2566766643621"
"224","BGR","Bulgaria","Lovech","24.5691640011208","43.0345153755577"
"225","BGR","Bulgaria","Montana","23.1917885672622","43.4969056233995"
"226","BGR","Bulgaria","Pazardzhik","24.1412326781954","42.134011517872"
"227","BGR","Bulgaria","Pernik","22.8525859216642","42.6139884169103"
"228","BGR","Bulgaria","Pleven","24.6097728193162","43.4863376592696"
"229","BGR","Bulgaria","Plovdiv","24.8246740514002","42.2571585145481"
"230","BGR","Bulgaria","Razgrad","26.5741757980548","43.6444642618144"
"231","BGR","Bulgaria","Ruse","26.0012148759687","43.6696676789135"
"232","BGR","Bulgaria","Shumen","27.0055237688015","43.2961184465815"
"233","BGR","Bulgaria","Silistra","27.045755376451","43.9469079443113"
"234","BGR","Bulgaria","Sliven","26.2411377821402","42.6704553070521"
"235","BGR","Bulgaria","Smolyan","24.6678556674918","41.6289278422594"
"236","BGR","Bulgaria","Sofia","23.6110320324339","42.708515798054"
"237","BGR","Bulgaria","Stara Zagora","25.5673498616761","42.4110771003463"
"238","BGR","Bulgaria","Targovishte","26.3498889977679","43.2542417252652"
"239","BGR","Bulgaria","Varna","27.597256157867","43.1862426278984"
"240","BGR","Bulgaria","Veliko Tarnovo","25.6493201832845","43.1891573991397"
"241","BGR","Bulgaria","Vidin","22.6865785402189","43.7979327366854"
"242","BGR","Bulgaria","Vratsa","23.7582434759555","43.3952597363683"
"243","BGR","Bulgaria","Yambol","26.6300511631011","42.2966238137394"
"244","BHR","Bahrain","Capital","50.577227663882","26.2171703067942"
"245","BHR","Bahrain","Central","50.5791660434831","26.1517438362831"
"246","BHR","Bahrain","Muharraq","50.6426303143256","26.2479433066429"
"247","BHR","Bahrain","Northern","50.4746283136178","26.1575228081383"
"248","BHR","Bahrain","Southern","50.5785939492193","25.9493563723803"
"249","BHS","Bahamas","Acklins","-73.9910103853289","22.4800009614554"
"250","BHS","Bahamas","Berry Islands","-77.8218395635604","25.6259777598935"
"251","BHS","Bahamas","Biminis","-79.4319176684907","25.2365000560682"
"252","BHS","Bahamas","Black Point","-76.3615248797531","24.0429676804339"
"253","BHS","Bahamas","Cat Island","-75.508176096416","24.3612934805656"
"254","BHS","Bahamas","Central Abaco","-77.1642673215552","26.443860904158"
"255","BHS","Bahamas","Central Andros","-77.9313473821221","24.4214040465077"
"256","BHS","Bahamas","Central Eleuthera","-76.1634196481231","25.12475743309"
"257","BHS","Bahamas","City of Freeport","-78.6466561210774","26.5178409713958"
"258","BHS","Bahamas","Crooked Island","-74.1656004471296","22.7634107279905"
"259","BHS","Bahamas","East Grand Bahama","-78.141556652051","26.6737581649195"
"260","BHS","Bahamas","Exuma","-75.9764963142004","23.674342766142"
"261","BHS","Bahamas","Grand Cay","-78.3202888961475","27.2211993021032"
"262","BHS","Bahamas","Harbour Island","-76.7701691875836","25.5443715142371"
"263","BHS","Bahamas","Hope Town","-77.2989889816315","26.729042411834"
"264","BHS","Bahamas","Inagua","-73.3241832062563","21.1110484479803"
"265","BHS","Bahamas","Long Island","-75.0792879837022","23.222622233937"
"266","BHS","Bahamas","Mangrove Cay","-77.7685043591251","24.1522828841981"
"267","BHS","Bahamas","Mayaguana","-72.961029124887","22.3759448505943"
"268","BHS","Bahamas","Moore's Island","-77.5597522807619","26.2894562341159"
"269","BHS","Bahamas","New Providence","-77.3909347547975","25.0373808403247"
"270","BHS","Bahamas","North Abaco","-77.5312505328548","26.8061465915275"
"271","BHS","Bahamas","North Andros","-78.094915390659","24.7669137981798"
"272","BHS","Bahamas","North Eleuthera","-76.6053049135109","25.4158466598029"
"273","BHS","Bahamas","Ragged Island","-75.7698899100762","22.3803967627904"
"274","BHS","Bahamas","Rum Cay","-74.8908502696915","23.6960229053345"
"275","BHS","Bahamas","San Salvador","-74.4938220560623","24.0370163713437"
"276","BHS","Bahamas","South Abaco","-77.2455852312174","26.0477648274977"
"277","BHS","Bahamas","South Andros","-77.6467336811261","23.9287263016008"
"278","BHS","Bahamas","South Eleuthera","-76.203102149954","24.81097221542"
"279","BHS","Bahamas","Spanish Wells","-76.8425216097013","25.513842550196"
"280","BHS","Bahamas","West Grand Bahama","-78.6186770158721","26.6235701940753"
"281","BIH","Bosnia and Herzegovina","Brcko","18.7188982697636","44.8361996720214"
"282","BIH","Bosnia and Herzegovina","Federacija Bosna i Hercegovina","17.5169840109317","44.1148289973089"
"283","BIH","Bosnia and Herzegovina","Repuplika Srpska","18.0485595920996","44.2241980149054"
"284","BLR","Belarus","Brest","25.4838410488655","52.3885690162449"
"285","BLR","Belarus","Homyel'","29.6645819682931","52.3032793457868"
"286","BLR","Belarus","Hrodna","25.175250066929","53.7235557255115"
"287","BLR","Belarus","Mahilyow","30.443954402788","53.608942837537"
"288","BLR","Belarus","Minsk","27.6840288006212","53.7712202348381"
"289","BLR","Belarus","Vitsyebsk","28.9442903519814","55.2176821159188"
"290","BLZ","Belize","Belize","-88.3791802459046","17.5628609355933"
"291","BLZ","Belize","Cayo","-88.8889677397923","17.0101625442648"
"292","BLZ","Belize","Corozal","-88.2893793329596","18.2207317001172"
"293","BLZ","Belize","Orange Walk","-88.807982850926","17.7672999266844"
"294","BLZ","Belize","Stann Creek","-88.4584321304078","16.8438136035003"
"295","BLZ","Belize","Toledo","-88.8714033500383","16.3131571495603"
"296","BOL","Bolivia","Chuquisaca","-64.289266522915","-20.0384373203485"
"297","BOL","Bolivia","Cochabamba","-65.6328880743944","-17.2305948403544"
"298","BOL","Bolivia","El Beni","-65.1541596791473","-13.8565784018056"
"299","BOL","Bolivia","La Paz","-68.1258840528888","-15.2229886733113"
"300","BOL","Bolivia","Oruro","-67.690904920101","-18.6264819851202"
"301","BOL","Bolivia","Pando","-67.317912871142","-11.0910517076206"
"302","BOL","Bolivia","Potosi","-66.7262576845255","-20.5385089952808"
"303","BOL","Bolivia","Santa Cruz","-61.460554797685","-17.2935243159393"
"304","BOL","Bolivia","Tarija","-63.8828864617355","-21.5926245155947"
"305","BRA","Brazil","Acre","-70.4452307090087","-9.31014873095611"
"306","BRA","Brazil","Alagoas","-36.6224381617426","-9.51565209856662"
"307","BRA","Brazil","Amapa","-51.9619713569745","1.43982644743528"
"308","BRA","Brazil","Amazonas","-64.7152537175022","-4.18561348533057"
"309","BRA","Brazil","Bahia","-41.7301848210153","-12.4731414452868"
"310","BRA","Brazil","Ceara","-39.6178657093436","-5.09117175087651"
"311","BRA","Brazil","Distrito Federal","-47.7976410670597","-15.7812869724143"
"312","BRA","Brazil","Espirito Santo","-40.6599172638123","-19.6424241903082"
"313","BRA","Brazil","Goias","-49.6240071112008","-16.044871761959"
"314","BRA","Brazil","Maranhao","-45.2888581758953","-5.07190043242042"
"315","BRA","Brazil","Mato Grosso","-55.9195260882892","-12.9488514140005"
"316","BRA","Brazil","Mato Grosso do Sul","-54.8454129751433","-20.3258155835843"
"317","BRA","Brazil","Minas Gerais","-44.6575566753948","-18.4577298052989"
"318","BRA","Brazil","Para","-53.0633089737729","-3.97278827069847"
"319","BRA","Brazil","Paraiba","-36.8723638588831","-7.14210047409864"
"320","BRA","Brazil","Parana","-51.6240694904228","-24.6366583495059"
"321","BRA","Brazil","Pernambuco","-38.0004912392593","-8.32620564389488"
"322","BRA","Brazil","Piaui","-42.9687826848875","-7.38375487783176"
"323","BRA","Brazil","Rio de Janeiro","-42.6622996161684","-22.1960391303559"
"324","BRA","Brazil","Rio Grande do Norte","-36.6817917290821","-5.84587721711614"
"325","BRA","Brazil","Rio Grande do Sul","-53.3150449567531","-29.7382770410806"
"326","BRA","Brazil","Rondonia","-62.8566083201617","-10.8980477662586"
"327","BRA","Brazil","Roraima","-61.3985111270451","2.08503943753488"
"328","BRA","Brazil","Santa Catarina","-50.8002185591018","-26.2986329375256"
"329","BRA","Brazil","Sao Paulo","-48.731949629833","-22.2657808475342"
"330","BRA","Brazil","Sergipe","-37.4455770346108","-10.5914349915658"
"331","BRA","Brazil","Tocantins","-48.3301595599931","-10.1506032844495"
"332","BRB","Barbados","Christ Church","-59.5304295712645","13.083482717263"
"333","BRB","Barbados","Saint Andrew","-59.5734878438622","13.2436619492789"
"334","BRB","Barbados","Saint George","-59.5484912583917","13.1396983506615"
"335","BRB","Barbados","Saint James","-59.6234585895762","13.1902245978272"
"336","BRB","Barbados","Saint John","-59.5013851743779","13.1750477496574"
"337","BRB","Barbados","Saint Joseph","-59.5439721644874","13.2025826424343"
"338","BRB","Barbados","Saint Lucy","-59.6201293750325","13.3063273302026"
"339","BRB","Barbados","Saint Michael","-59.6020894261947","13.1161503445175"
"340","BRB","Barbados","Saint Peter","-59.6153235613316","13.2599415793561"
"341","BRB","Barbados","Saint Philip","-59.4653894374427","13.1320774106008"
"342","BRB","Barbados","Saint Thomas","-59.5895033020327","13.178536855403"
"343","BRN","Brunei","Belait","114.546073855841","4.37893204877239"
"344","BRN","Brunei","Brunei and Muara","114.915263045714","4.90677214679172"
"345","BRN","Brunei","Temburong","115.184956067625","4.61218470174184"
"346","BRN","Brunei","Tutong","114.719606705649","4.6375844161447"
"347","BTN","Bhutan","Bumthang","90.7428506041283","27.6995701972286"
"348","BTN","Bhutan","Chhukha","89.5437748843596","26.9869836004065"
"349","BTN","Bhutan","Dagana","89.8705638656701","26.9988496245791"
"350","BTN","Bhutan","Gasa","89.8905186316311","27.9991999337844"
"351","BTN","Bhutan","Haa","89.1516823555835","27.3119457372489"
"352","BTN","Bhutan","Lhuentse","91.1285294114495","27.7682147376764"
"353","BTN","Bhutan","Monggar","91.2204278450363","27.2646140956368"
"354","BTN","Bhutan","Paro","89.3654129623309","27.4970105773564"
"355","BTN","Bhutan","Pemagatshel","91.3096445956885","26.9555429107106"
"356","BTN","Bhutan","Punakha","89.8499410949808","27.6642499544326"
"357","BTN","Bhutan","Samdrupjongkhar","91.778080386123","26.9707421376823"
"358","BTN","Bhutan","Samtse","89.0635428687631","27.0227547167747"
"359","BTN","Bhutan","Sarpang","90.4196904896746","26.9635021205151"
"360","BTN","Bhutan","Thimphu","89.5407004233831","27.5984070199854"
"361","BTN","Bhutan","Trashigang","91.7418999803457","27.2720766465209"
"362","BTN","Bhutan","Trongsa","90.4954818684549","27.4182177236063"
"363","BTN","Bhutan","Tsirang","90.147073081026","27.0240362055346"
"364","BTN","Bhutan","Wangduephodrang","90.1536224441657","27.543756115314"
"365","BTN","Bhutan","Yangtse","91.5005810282447","27.669559355395"
"366","BTN","Bhutan","Zhemgang","90.8574991567688","27.0543575026406"
"367","BWA","Botswana","Central","26.2729214157638","-21.5375853859055"
"368","BWA","Botswana","Chobe","24.8030950612672","-18.510193550838"
"369","BWA","Botswana","Francistown","27.4985930296116","-21.1756716867834"
"370","BWA","Botswana","Gaborone","25.9306621783939","-24.6181208238261"
"371","BWA","Botswana","Ghanzi","22.6013314704383","-22.2920481793518"
"372","BWA","Botswana","Jwaneng","24.7343959389989","-24.6074984577808"
"373","BWA","Botswana","Kgalagadi","21.7529521435597","-24.8557533770744"
"374","BWA","Botswana","Kgatleng","26.350341218647","-24.1500925461276"
"375","BWA","Botswana","Kweneng","24.6870908757057","-23.860524821192"
"376","BWA","Botswana","Lobatse","25.6849795382223","-25.2115100765836"
"377","BWA","Botswana","North-East","27.5679700120952","-21.0145110509854"
"378","BWA","Botswana","North-West","22.7717957147935","-19.6097655300302"
"379","BWA","Botswana","Selibe Phikwe","27.8468119981469","-21.9795037745039"
"380","BWA","Botswana","South-East","25.7729948303571","-24.9698157528542"
"381","BWA","Botswana","Southern","24.4639169796083","-24.9224655850979"
"382","BWA","Botswana","Sowa","26.2247078878343","-20.5651474348651"
"383","CAF","Central African Republic","Bamingui-Bangoran","20.5741340341342","8.42185509259525"
