country,admin1,country_name,admin1_name
IRL,IRL.18_1,Ireland,Monaghan
IRL,IRL.19_1,Ireland,Offaly
IRL,IRL.20_1,Ireland,Roscommon
IRL,IRL.21_1,Ireland,Sligo
IRL,IRL.22_1,Ireland,Tipperary
IRL,IRL.23_1,Ireland,Waterford
IRL,IRL.24_1,Ireland,Westmeath
IRL,IRL.25_1,Ireland,Wexford
IRL,IRL.26_1,Ireland,Wicklow
IMN,IMN.1_1,Isle of Man,Ayre
IMN,IMN.2_1,Isle of Man,Garff
IMN,IMN.3_1,Isle of Man,Glenfaba
IMN,IMN.4_1,Isle of Man,Michael
IMN,IMN.5_1,Isle of Man,Middle
IMN,IMN.6_1,Isle of Man,Rushen
ISR,ISR.1_1,Israel,Golan
ISR,ISR.2_1,Israel,HaDarom
ISR,ISR.3_1,Israel,Haifa
ISR,ISR.4_1,Israel,HaMerkaz
ISR,ISR.5_1,Israel,HaZafon
ISR,ISR.6_1,Israel,Jerusalem
ISR,ISR.7_1,Israel,Tel Aviv
ITA,ITA.1_1,Italy,Abruzzo
ITA,ITA.2_1,Italy,Apulia
ITA,ITA.3_1,Italy,Basilicata
ITA,ITA.4_1,Italy,Calabria
ITA,ITA.5_1,Italy,Campania
ITA,ITA.6_1,Italy,Emilia-Romagna
ITA,ITA.7_1,Italy,Friuli-Venezia Giulia
ITA,ITA.8_1,Italy,Lazio
ITA,ITA.9_1,Italy,Liguria
ITA,ITA.10_1,Italy,Lombardia
ITA,ITA.11_1,Italy,Marche
ITA,ITA.12_1,Italy,Molise
ITA,ITA.13_1,Italy,Piemonte
ITA,ITA.14_1,Italy,Sardegna
ITA,ITA.15_1,Italy,Sicily
ITA,ITA.16_1,Italy,Toscana
ITA,ITA.17_1,Italy,Trentino-Alto Adige
ITA,ITA.18_1,Italy,Umbria
ITA,ITA.19_1,Italy,Valle d'Aosta
ITA,ITA.20_1,Italy,Veneto
JAM,JAM.1_1,Jamaica,Clarendon
JAM,JAM.2_1,Jamaica,Hanover
JAM,JAM.3_1,Jamaica,Kingston
JAM,JAM.4_1,Jamaica,Manchester
JAM,JAM.5_1,Jamaica,Portland
JAM,JAM.6_1,Jamaica,Saint Andrew
JAM,JAM.7_1,Jamaica,Saint Ann
JAM,JAM.8_1,Jamaica,Saint Catherine
JAM,JAM.9_1,Jamaica,Saint Elizabeth
JAM,JAM.10_1,Jamaica,Saint James
JAM,JAM.11_1,Jamaica,Saint Mary
JAM,JAM.12_1,Jamaica,Saint Thomas
JAM,JAM.13_1,Jamaica,Trelawny
JAM,JAM.14_1,Jamaica,Westmoreland
JPN,JPN.1_1,Japan,Aichi
JPN,JPN.2_1,Japan,Akita
JPN,JPN.3_1,Japan,Aomori
JPN,JPN.4_1,Japan,Chiba
JPN,JPN.5_1,Japan,Ehime
JPN,JPN.6_1,Japan,Fukui
JPN,JPN.7_1,Japan,Fukuoka
JPN,JPN.8_1,Japan,Fukushima
JPN,JPN.9_1,Japan,Gifu
JPN,JPN.10_1,Japan,Gunma
JPN,JPN.11_1,Japan,Hiroshima
JPN,JPN.12_1,Japan,Hokkaido
JPN,JPN.13_1,Japan,Hyōgo
JPN,JPN.14_1,Japan,Ibaraki
JPN,JPN.15_1,Japan,Ishikawa
JPN,JPN.16_1,Japan,Iwate
JPN,JPN.17_1,Japan,Kagawa
JPN,JPN.18_1,Japan,Kagoshima
JPN,JPN.19_1,Japan,Kanagawa
JPN,JPN.20_1,Japan,Kochi
JPN,JPN.21_1,Japan,Kumamoto
JPN,JPN.22_1,Japan,Kyoto
JPN,JPN.23_1,Japan,Mie
JPN,JPN.24_1,Japan,Miyagi
JPN,JPN.25_1,Japan,Miyazaki
JPN,JPN.26_1,Japan,Nagano
JPN,JPN.27_1,Japan,Naoasaki
JPN,JPN.28_1,Japan,Nara
JPN,JPN.29_1,Japan,Niigata
JPN,JPN.30_1,Japan,Oita
JPN,JPN.31_1,Japan,Okayama
JPN,JPN.32_1,Japan,Okinawa
JPN,JPN.33_1,Japan,Osaka
JPN,JPN.34_1,Japan,Saga
JPN,JPN.35_1,Japan,Saitama
JPN,JPN.36_1,Japan,Shiga
JPN,JPN.37_1,Japan,Shimane
JPN,JPN.38_1,Japan,Shizuoka
JPN,JPN.39_1,Japan,Tochigi
JPN,JPN.40_1,Japan,Tokushima
JPN,JPN.41_1,Japan,Tokyo
JPN,JPN.42_1,Japan,Tottori
JPN,JPN.43_1,Japan,Toyama
JPN,JPN.44_1,Japan,Wakayama
JPN,JPN.45_1,Japan,Yamagata
JPN,JPN.46_1,Japan,Yamaguchi
JPN,JPN.47_1,Japan,Yamanashi
JEY,JEY.1_1,Jersey,Grouville
JEY,JEY.2_1,Jersey,Saint Berlade
JEY,JEY.3_1,Jersey,Saint Clement
JEY,JEY.4_1,Jersey,Saint Helier
JEY,JEY.5_1,Jersey,Saint John
JEY,JEY.6_1,Jersey,Saint Lawrence
JEY,JEY.7_1,Jersey,Saint Martin
JEY,JEY.8_1,Jersey,Saint Mary
JEY,JEY.9_1,Jersey,Saint Ouen
JEY,JEY.10_1,Jersey,Saint Peter
JEY,JEY.11_1,Jersey,Saint Saviour
JEY,JEY.12_1,Jersey,Trinity
JOR,JOR.1_1,Jordan,Ajlun
JOR,JOR.2_1,Jordan,Amman
JOR,JOR.3_1,Jordan,Aqaba
JOR,JOR.4_1,Jordan,Balqa
JOR,JOR.5_1,Jordan,Irbid
JOR,JOR.6_1,Jordan,Jarash
JOR,JOR.7_1,Jordan,Karak
JOR,JOR.8_1,Jordan,Ma`an
JOR,JOR.9_1,Jordan,Madaba
JOR,JOR.10_1,Jordan,Mafraq
JOR,JOR.11_1,Jordan,Tafilah
JOR,JOR.12_1,Jordan,Zarqa
KAZ,KAZ.1_1,Kazakhstan,Almaty
KAZ,KAZ.2_1,Kazakhstan,Aqmola
KAZ,KAZ.3_1,Kazakhstan,Aqtöbe
KAZ,KAZ.4_1,Kazakhstan,Atyrau
KAZ,KAZ.5_1,Kazakhstan,East Kazakhstan
KAZ,KAZ.6_1,Kazakhstan,Mangghystau
KAZ,KAZ.7_1,Kazakhstan,North Kazakhstan
KAZ,KAZ.8_1,Kazakhstan,Pavlodar
KAZ,KAZ.9_1,Kazakhstan,Qaraghandy
KAZ,KAZ.10_1,Kazakhstan,Qostanay
KAZ,KAZ.11_1,Kazakhstan,Qyzylorda
KAZ,KAZ.12_1,Kazakhstan,South Kazakhstan
KAZ,KAZ.13_1,Kazakhstan,West Kazakhstan
KAZ,KAZ.14_1,Kazakhstan,Zhambyl
KEN,KEN.1_1,Kenya,Baringo
KEN,KEN.2_1,Kenya,Bomet
KEN,KEN.3_1,Kenya,Bungoma
KEN,KEN.4_1,Kenya,Busia
KEN,KEN.5_1,Kenya,Elgeyo-Marakwet
KEN,KEN.6_1,Kenya,Embu
KEN,KEN.7_1,Kenya,Garissa
KEN,KEN.8_1,Kenya,Homa Bay
KEN,KEN.9_1,Kenya,Isiolo
KEN,KEN.10_1,Kenya,Kajiado
KEN,KEN.11_1,Kenya,Kakamega
KEN,KEN.12_1,Kenya,Kericho
KEN,KEN.13_1,Kenya,Kiambu
KEN,KEN.14_1,Kenya,Kilifi
KEN,KEN.15_1,Kenya,Kirinyaga
KEN,KEN.16_1,Kenya,Kisii
KEN,KEN.17_1,Kenya,Kisumu
KEN,KEN.18_1,Kenya,Kitui
KEN,KEN.19_1,Kenya,Kwale
KEN,KEN.20_1,Kenya,Laikipia
KEN,KEN.21_1,Kenya,Lamu
KEN,KEN.22_1,Kenya,Machakos
KEN,KEN.23_1,Kenya,Makueni
KEN,KEN.24_1,Kenya,Mandera
KEN,KEN.25_1,Kenya,Marsabit
KEN,KEN.26_1,Kenya,Meru
KEN,KEN.27_1,Kenya,Migori
KEN,KEN.28_1,Kenya,Mombasa
KEN,KEN.29_1,Kenya,Murang'a
KEN,KEN.30_1,Kenya,Nairobi
KEN,KEN.31_1,Kenya,Nakuru
KEN,KEN.32_1,Kenya,Nandi
KEN,KEN.33_1,Kenya,Narok
KEN,KEN.34_1,Kenya,Nyamira
KEN,KEN.35_1,Kenya,Nyandarua
KEN,KEN.36_1,Kenya,Nyeri
KEN,KEN.37_1,Kenya,Samburu
KEN,KEN.38_1,Kenya,Siaya
KEN,KEN.39_1,Kenya,Taita Taveta
KEN,KEN.40_1,Kenya,Tana River
KEN,KEN.41_1,Kenya,Tharaka-Nithi
KEN,KEN.42_1,Kenya,Trans Nzoia
KEN,KEN.43_1,Kenya,Turkana
KEN,KEN.44_1,Kenya,Uasin Gishu
KEN,KEN.45_1,Kenya,Vihiga
KEN,KEN.46_1,Kenya,Wajir
KEN,KEN.47_1,Kenya,West Pokot
KIR,NA,Kiribati,NA
XKO,XKO.1_1,Kosovo,Đakovica
XKO,XKO.2_1,Kosovo,Gnjilane
XKO,XKO.3_1,Kosovo,Kosovska Mitrovica
XKO,XKO.4_1,Kosovo,Pećki
XKO,XKO.5_1,Kosovo,Pristina
XKO,XKO.6_1,Kosovo,Prizren
XKO,XKO.7_1,Kosovo,Uroševac
KWT,KWT.1_1,Kuwait,Al Ahmadi
KWT,KWT.2_1,Kuwait,Al Farwaniyah
KWT,KWT.3_1,Kuwait,Al Jahrah
KWT,KWT.4_1,Kuwait,Al Kuwayt
KWT,KWT.5_1,Kuwait,Hawalli
KWT,KWT.6_1,Kuwait,Mubarak Al-Kabeer
KGZ,KGZ.1_1,Kyrgyzstan,Batken
KGZ,KGZ.2_1,Kyrgyzstan,Biškek
KGZ,KGZ.3_1,Kyrgyzstan,Chüy
KGZ,KGZ.4_1,Kyrgyzstan,Jalal-Abad
KGZ,KGZ.5_1,Kyrgyzstan,Naryn
KGZ,KGZ.6_1,Kyrgyzstan,Osh (city)
KGZ,KGZ.7_1,Kyrgyzstan,Osh
KGZ,KGZ.8_1,Kyrgyzstan,Talas
KGZ,KGZ.9_1,Kyrgyzstan,Ysyk-Köl
LAO,LAO.1_1,Laos,Attapu
LAO,LAO.2_1,Laos,Bokeo
LAO,LAO.3_1,Laos,Bolikhamxai
LAO,LAO.4_1,Laos,Champasak
LAO,LAO.5_1,Laos,Houaphan
LAO,LAO.6_1,Laos,Khammouan
LAO,LAO.7_1,Laos,Louang Namtha
LAO,LAO.8_1,Laos,Louangphrabang
LAO,LAO.9_1,Laos,Oudômxai
LAO,LAO.10_1,Laos,Phôngsali
LAO,LAO.11_1,Laos,Saravan
LAO,LAO.12_1,Laos,Savannakhét
LAO,LAO.13_1,Laos,Vientiane [prefecture]
LAO,LAO.14_1,Laos,Vientiane
LAO,LAO.15_1,Laos,Xaignabouri
LAO,LAO.16_1,Laos,Xaisômboun
LAO,LAO.17_1,Laos,Xékong
LAO,LAO.18_1,Laos,Xiangkhoang
LVA,LVA.1_1,Latvia,Kurzeme
LVA,LVA.2_1,Latvia,Latgale
LVA,LVA.3_1,Latvia,Riga
LVA,LVA.4_1,Latvia,Vidzeme
LVA,LVA.5_1,Latvia,Zemgale
LBN,LBN.1_1,Lebanon,Akkar
LBN,LBN.2_1,Lebanon,Baalbak - Hermel
LBN,LBN.3_1,Lebanon,Beirut
LBN,LBN.4_1,Lebanon,Bekaa
LBN,LBN.5_1,Lebanon,Mount Lebanon
LBN,LBN.6_1,Lebanon,Nabatiyeh
LBN,LBN.7_1,Lebanon,North
LBN,LBN.8_1,Lebanon,South
LSO,LSO.1_1,Lesotho,Berea
LSO,LSO.2_1,Lesotho,Butha-Buthe
LSO,LSO.3_1,Lesotho,Leribe
LSO,LSO.4_1,Lesotho,Mafeteng
LSO,LSO.5_1,Lesotho,Maseru
LSO,LSO.6_1,Lesotho,Mohale's Hoek
LSO,LSO.7_1,Lesotho,Mokhotlong
LSO,LSO.8_1,Lesotho,Qacha's Nek
LSO,LSO.9_1,Lesotho,Quthing
LSO,LSO.10_1,Lesotho,Thaba-Tseka
LBR,LBR.1_1,Liberia,Bomi
LBR,LBR.2_1,Liberia,Bong
LBR,LBR.3_1,Liberia,Gbapolu
LBR,LBR.4_1,Liberia,Grand Cape Mount
LBR,LBR.5_1,Liberia,GrandBassa
LBR,LBR.6_1,Liberia,GrandGedeh
LBR,LBR.7_1,Liberia,GrandKru
LBR,LBR.8_1,Liberia,Lofa
LBR,LBR.9_1,Liberia,Margibi
LBR,LBR.10_1,Liberia,Maryland
LBR,LBR.11_1,Liberia,Montserrado
LBR,LBR.12_1,Liberia,Nimba
LBR,LBR.13_1,Liberia,River Cess
LBR,LBR.14_1,Liberia,River Gee
LBR,LBR.15_1,Liberia,Sinoe
LBY,LBY.1_1,Libya,Al Butnan
LBY,LBY.2_1,Libya,Al Jabal al Akhdar
LBY,LBY.3_1,Libya,Al Jabal al Gharbi
LBY,LBY.4_1,Libya,Al Jifarah
LBY,LBY.5_1,Libya,Al Jufrah
LBY,LBY.6_1,Libya,Al Kufrah
LBY,LBY.7_1,Libya,Al Marj
LBY,LBY.8_1,Libya,Al Marqab
LBY,LBY.9_1,Libya,Al Wahat
LBY,LBY.10_1,Libya,An Nuqat al Khams
LBY,LBY.11_1,Libya,Az Zawiyah
LBY,LBY.12_1,Libya,Benghazi
LBY,LBY.13_1,Libya,Darnah
LBY,LBY.14_1,Libya,Ghat
LBY,LBY.15_1,Libya,Misratah
LBY,LBY.16_1,Libya,Murzuq
LBY,LBY.17_1,Libya,Nalut
LBY,LBY.18_1,Libya,Sabha
LBY,LBY.19_1,Libya,Surt
LBY,LBY.20_1,Libya,Tripoli
LBY,LBY.21_1,Libya,Wadi al Hayat
LBY,LBY.22_1,Libya,Wadi ash Shati'
LIE,LIE.1_1,Liechtenstein,Balzers
LIE,LIE.2_1,Liechtenstein,Eschen
LIE,LIE.3_1,Liechtenstein,Gamprin
LIE,LIE.4_1,Liechtenstein,Mauren
LIE,LIE.5_1,Liechtenstein,Planken
LIE,LIE.6_1,Liechtenstein,Ruggell
LIE,LIE.7_1,Liechtenstein,Schaan
LIE,LIE.8_1,Liechtenstein,Schellenberg
LIE,LIE.9_1,Liechtenstein,Triesen
LIE,LIE.10_1,Liechtenstein,Triesenberg
LIE,LIE.11_1,Liechtenstein,Valduz
LTU,LTU.1_1,Lithuania,Alytaus
LTU,LTU.2_1,Lithuania,Kauno
LTU,LTU.3_1,Lithuania,Klaipedos
LTU,LTU.4_1,Lithuania,Marijampoles
LTU,LTU.5_1,Lithuania,Panevezio
LTU,LTU.6_1,Lithuania,Šiauliai
LTU,LTU.7_1,Lithuania,Taurages
LTU,LTU.8_1,Lithuania,Telšiai
LTU,LTU.9_1,Lithuania,Utenos
LTU,LTU.10_1,Lithuania,Vilniaus
LUX,LUX.1_1,Luxembourg,Diekirch
LUX,LUX.2_1,Luxembourg,Grevenmacher
LUX,LUX.3_1,Luxembourg,Luxembourg
MAC,MAC.1_1,Macao,Ilhas
MAC,MAC.2_1,Macao,Macau
MKD,MKD.1_1,Macedonia,Aerodrom
MKD,MKD.2_1,Macedonia,Aracinovo
MKD,MKD.3_1,Macedonia,Berovo
MKD,MKD.4_1,Macedonia,Bitola
MKD,MKD.5_1,Macedonia,Bogdanci
MKD,MKD.6_1,Macedonia,Bogovinje
MKD,MKD.7_1,Macedonia,Bosilovo
MKD,MKD.8_1,Macedonia,Brvenica
MKD,MKD.9_1,Macedonia,Butel
MKD,MKD.10_1,Macedonia,Čair
MKD,MKD.11_1,Macedonia,Čaška
MKD,MKD.12_1,Macedonia,Centar
MKD,MKD.13_1,Macedonia,Centar župa
MKD,MKD.14_1,Macedonia,Češinovo-Obleševo
MKD,MKD.15_1,Macedonia,Čučer Sandevo
MKD,MKD.16_1,Macedonia,Debar
MKD,MKD.17_1,Macedonia,Debarca
MKD,MKD.18_1,Macedonia,Delčevo
MKD,MKD.19_1,Macedonia,Demir Hisar
MKD,MKD.20_1,Macedonia,Demir Kapija
MKD,MKD.21_1,Macedonia,Dolneni
MKD,MKD.22_1,Macedonia,Drugovo
MKD,MKD.23_1,Macedonia,Gazi Baba
MKD,MKD.24_1,Macedonia,Gevgelija
MKD,MKD.25_1,Macedonia,Gjorče Petrov
MKD,MKD.26_1,Macedonia,Gostivar
MKD,MKD.27_1,Macedonia,Gradsko
MKD,MKD.28_1,Macedonia,Ilinden
MKD,MKD.29_1,Macedonia,Jegunovtse
MKD,MKD.30_1,Macedonia,Karbinci
MKD,MKD.31_1,Macedonia,Karpoš
MKD,MKD.32_1,Macedonia,Kavadartsi
MKD,MKD.33_1,Macedonia,Kičevo
MKD,MKD.34_1,Macedonia,Kisela Voda
MKD,MKD.35_1,Macedonia,Kočani
MKD,MKD.36_1,Macedonia,Konče
MKD,MKD.37_1,Macedonia,Kratovo
MKD,MKD.38_1,Macedonia,Kriva Palanka
MKD,MKD.39_1,Macedonia,Krivogaštani
MKD,MKD.40_1,Macedonia,Kruševo
MKD,MKD.41_1,Macedonia,Kumanovo
MKD,MKD.42_1,Macedonia,Lake Ohrid
MKD,MKD.43_1,Macedonia,Lipkovo
MKD,MKD.44_1,Macedonia,Lozovo
MKD,MKD.45_1,Macedonia,Makedonska Kamenica
MKD,MKD.46_1,Macedonia,Makedonski Brod
MKD,MKD.47_1,Macedonia,Mavrovo and Rostuša
MKD,MKD.48_1,Macedonia,Mogila
MKD,MKD.49_1,Macedonia,Negotino
MKD,MKD.50_1,Macedonia,Novatsi
MKD,MKD.51_1,Macedonia,Novo Selo
MKD,MKD.52_1,Macedonia,Ohrid
MKD,MKD.53_1,Macedonia,Oslomej
MKD,MKD.54_1,Macedonia,Pehčevo
MKD,MKD.55_1,Macedonia,Petrovec
MKD,MKD.56_1,Macedonia,Plasnica
MKD,MKD.57_1,Macedonia,Prilep
MKD,MKD.58_1,Macedonia,Probištip
MKD,MKD.59_1,Macedonia,Radoviš
MKD,MKD.60_1,Macedonia,Rankovce
MKD,MKD.61_1,Macedonia,Resen
MKD,MKD.62_1,Macedonia,Rosoman
MKD,MKD.63_1,Macedonia,Saraj
MKD,MKD.64_1,Macedonia,Sopište
MKD,MKD.65_1,Macedonia,Star Dojran
MKD,MKD.66_1,Macedonia,Staro Nagoričane
MKD,MKD.67_1,Macedonia,Štip
MKD,MKD.68_1,Macedonia,Struga
MKD,MKD.69_1,Macedonia,Strumitsa
MKD,MKD.70_1,Macedonia,Studeničani
MKD,MKD.71_1,Macedonia,Šuto Orizari
MKD,MKD.72_1,Macedonia,Sveti Nikole
MKD,MKD.73_1,Macedonia,Tearce
MKD,MKD.74_1,Macedonia,Tetovo
MKD,MKD.75_1,Macedonia,Valandovo
MKD,MKD.76_1,Macedonia,Vasilevo
MKD,MKD.77_1,Macedonia,Veles
MKD,MKD.78_1,Macedonia,Vevčani
MKD,MKD.79_1,Macedonia,Vinitsa
MKD,MKD.80_1,Macedonia,Vraneštica
MKD,MKD.81_1,Macedonia,Vrapčište
MKD,MKD.82_1,Macedonia,Zajas
MKD,MKD.83_1,Macedonia,Zelenikovo
MKD,MKD.84_1,Macedonia,Želino
MKD,MKD.85_1,Macedonia,Zrnovci
MDG,MDG.1_1,Madagascar,Antananarivo
MDG,MDG.2_1,Madagascar,Antsiranana
MDG,MDG.3_1,Madagascar,Fianarantsoa
MDG,MDG.4_1,Madagascar,Mahajanga
MDG,MDG.5_1,Madagascar,Toamasina
MDG,MDG.6_1,Madagascar,Toliary
MWI,MWI.1_1,Malawi,Balaka
MWI,MWI.2_1,Malawi,Blantyre
MWI,MWI.3_1,Malawi,Chikwawa
MWI,MWI.4_1,Malawi,Chiradzulu
MWI,MWI.5_1,Malawi,Chitipa
MWI,MWI.6_1,Malawi,Dedza
MWI,MWI.7_1,Malawi,Dowa
MWI,MWI.8_1,Malawi,Karonga
MWI,MWI.9_1,Malawi,Kasungu
MWI,MWI.10_1,Malawi,Likoma
MWI,MWI.11_1,Malawi,Lilongwe
MWI,MWI.12_1,Malawi,Machinga
MWI,MWI.13_1,Malawi,Mangochi
MWI,MWI.14_1,Malawi,Mchinji
MWI,MWI.15_1,Malawi,Mulanje
MWI,MWI.16_1,Malawi,Mwanza
MWI,MWI.17_1,Malawi,Mzimba
MWI,MWI.18_1,Malawi,Neno
MWI,MWI.19_1,Malawi,Nkhata Bay
MWI,MWI.20_1,Malawi,Nkhotakota
MWI,MWI.21_1,Malawi,Nsanje
MWI,MWI.22_1,Malawi,Ntcheu
MWI,MWI.23_1,Malawi,Ntchisi
MWI,MWI.24_1,Malawi,Phalombe
MWI,MWI.25_1,Malawi,Rumphi
MWI,MWI.26_1,Malawi,Salima
MWI,MWI.27_1,Malawi,Thyolo
MWI,MWI.28_1,Malawi,Zomba
MYS,MYS.1_1,Malaysia,Johor
MYS,MYS.2_1,Malaysia,Kedah
MYS,MYS.3_1,Malaysia,Kelantan
MYS,MYS.4_1,Malaysia,Kuala Lumpur
MYS,MYS.5_1,Malaysia,Labuan
MYS,MYS.6_1,Malaysia,Melaka
MYS,MYS.7_1,Malaysia,Negeri Sembilan
MYS,MYS.8_1,Malaysia,Pahang
MYS,MYS.9_1,Malaysia,Perak
MYS,MYS.10_1,Malaysia,Perlis
MYS,MYS.11_1,Malaysia,Pulau Pinang
MYS,MYS.12_1,Malaysia,Putrajaya
MYS,MYS.13_1,Malaysia,Sabah
MYS,MYS.14_1,Malaysia,Sarawak
MYS,MYS.15_1,Malaysia,Selangor
MYS,MYS.16_1,Malaysia,Trengganu
MDV,NA,Maldives,NA
MLI,MLI.1_1,Mali,Bamako
MLI,MLI.2_1,Mali,Gao
MLI,MLI.3_1,Mali,Kayes
MLI,MLI.4_1,Mali,Kidal
MLI,MLI.5_1,Mali,Koulikoro
MLI,MLI.6_1,Mali,Mopti
MLI,MLI.7_1,Mali,Ségou
MLI,MLI.8_1,Mali,Sikasso
MLI,MLI.9_1,Mali,Timbuktu
MLT,MLT.1_1,Malta,Ċentrali
MLT,MLT.2_1,Malta,Għawdex
MLT,MLT.3_1,Malta,Nofsinhar
MLT,MLT.4_1,Malta,Tramuntana
MLT,MLT.5_1,Malta,Xlokk
MHL,NA,Marshall Islands,NA
MTQ,MTQ.1_1,Martinique,Fort-de-France
MTQ,MTQ.2_1,Martinique,Le Marin
MTQ,MTQ.3_1,Martinique,Le Trinité
MTQ,MTQ.4_1,Martinique,Saint-Pierre
MRT,MRT.1_1,Mauritania,Adrar
MRT,MRT.2_1,Mauritania,Assaba
MRT,MRT.3_1,Mauritania,Brakna
MRT,MRT.4_1,Mauritania,Dakhlet Nouadhibou
MRT,MRT.5_1,Mauritania,Gorgol
MRT,MRT.6_1,Mauritania,Guidimaka
MRT,MRT.7_1,Mauritania,Hodh ech Chargui
MRT,MRT.8_1,Mauritania,Hodh el Gharbi
MRT,MRT.9_1,Mauritania,Inchiri
MRT,MRT.10_1,Mauritania,Nouakchott
MRT,MRT.11_1,Mauritania,Tagant
MRT,MRT.12_1,Mauritania,Tiris Zemmour
MRT,MRT.13_1,Mauritania,Trarza
MUS,MUS.1_1,Mauritius,Agalega Islands
MUS,MUS.2_1,Mauritius,Black River
MUS,MUS.3_1,Mauritius,Flacq
MUS,MUS.4_1,Mauritius,Grand Port
MUS,MUS.5_1,Mauritius,Moka
MUS,MUS.6_1,Mauritius,Pamplemousses
MUS,MUS.7_1,Mauritius,Plaines Wilhems
MUS,MUS.8_1,Mauritius,Port Louis
MUS,MUS.9_1,Mauritius,Rivière du Rempart
MUS,MUS.10_1,Mauritius,Rodriguez
MUS,MUS.11_1,Mauritius,Saint Brandon
MUS,MUS.12_1,Mauritius,Savanne
MYT,MYT.1_1,Mayotte,Acoua
MYT,MYT.2_1,Mayotte,Bandraboua
MYT,MYT.3_1,Mayotte,Bandrele
MYT,MYT.4_1,Mayotte,Boueni
MYT,MYT.5_1,Mayotte,Chiconi
MYT,MYT.6_1,Mayotte,Chirongui
MYT,MYT.7_1,Mayotte,Dembeni
MYT,MYT.8_1,Mayotte,Dzaoudzi
MYT,MYT.9_1,Mayotte,Kani-Keli
MYT,MYT.10_1,Mayotte,Koungou
MYT,MYT.11_1,Mayotte,M'tsangamouji
MYT,MYT.12_1,Mayotte,Mamoudzou
MYT,MYT.13_1,Mayotte,Mtsamboro
MYT,MYT.14_1,Mayotte,Ouangani
MYT,MYT.15_1,Mayotte,Pamandzi
MYT,MYT.16_1,Mayotte,Sada
MYT,MYT.17_1,Mayotte,Tsingoni
MEX,MEX.1_1,Mexico,Aguascalientes
MEX,MEX.2_1,Mexico,Baja California Sur
MEX,MEX.3_1,Mexico,Baja California
MEX,MEX.4_1,Mexico,Campeche
MEX,MEX.5_1,Mexico,Chiapas
MEX,MEX.6_1,Mexico,Chihuahua
MEX,MEX.7_1,Mexico,Coahuila
MEX,MEX.8_1,Mexico,Colima
MEX,MEX.9_1,Mexico,Distrito Federal
MEX,MEX.10_1,Mexico,Durango
MEX,MEX.11_1,Mexico,Guanajuato
MEX,MEX.12_1,Mexico,Guerrero
MEX,MEX.13_1,Mexico,Hidalgo
MEX,MEX.14_1,Mexico,Jalisco
MEX,MEX.15_1,Mexico,México
MEX,MEX.16_1,Mexico,Michoacán
MEX,MEX.17_1,Mexico,Morelos
MEX,MEX.18_1,Mexico,Nayarit
MEX,MEX.19_1,Mexico,Nuevo León
MEX,MEX.20_1,Mexico,Oaxaca
MEX,MEX.21_1,Mexico,Puebla
MEX,MEX.22_1,Mexico,Querétaro
MEX,MEX.23_1,Mexico,Quintana Roo
MEX,MEX.24_1,Mexico,San Luis Potosí
MEX,MEX.25_1,Mexico,Sinaloa
MEX,MEX.26_1,Mexico,Sonora
MEX,MEX.27_1,Mexico,Tabasco
MEX,MEX.28_1,Mexico,Tamaulipas
MEX,MEX.29_1,Mexico,Tlaxcala
MEX,MEX.30_1,Mexico,Veracruz
MEX,MEX.31_1,Mexico,Yucatán
MEX,MEX.32_1,Mexico,Zacatecas
FSM,FSM.1_1,Micronesia,Chuuk
FSM,FSM.2_1,Micronesia,Kosrae
FSM,FSM.3_1,Micronesia,Pohnpei
FSM,FSM.4_1,Micronesia,Yap
MDA,MDA.1_1,Moldova,Anenii Noi
MDA,MDA.2_1,Moldova,Bălţi
MDA,MDA.3_1,Moldova,Basarabeasca
MDA,MDA.4_1,Moldova,Bender
MDA,MDA.5_1,Moldova,Briceni
MDA,MDA.6_1,Moldova,Cahul
MDA,MDA.7_1,Moldova,Calarasi
MDA,MDA.8_1,Moldova,Cantemir
MDA,MDA.9_1,Moldova,Causeni
MDA,MDA.10_1,Moldova,Chişinău
MDA,MDA.11_1,Moldova,Cimişlia
MDA,MDA.12_1,Moldova,Criuleni
MDA,MDA.13_1,Moldova,Donduseni
MDA,MDA.14_1,Moldova,Drochia
MDA,MDA.15_1,Moldova,Dubăsari
MDA,MDA.16_1,Moldova,Edineţ
MDA,MDA.17_1,Moldova,Făleşti
MDA,MDA.18_1,Moldova,Floreşti
MDA,MDA.19_1,Moldova,Găgăuzia
MDA,MDA.20_1,Moldova,Glodeni
MDA,MDA.21_1,Moldova,Hîncesti
MDA,MDA.22_1,Moldova,Ialoveni
MDA,MDA.23_1,Moldova,Leova
MDA,MDA.24_1,Moldova,Nisporeni
MDA,MDA.25_1,Moldova,Ocniţa
MDA,MDA.26_1,Moldova,Orhei
MDA,MDA.27_1,Moldova,Rezina
MDA,MDA.28_1,Moldova,Rîşcani
MDA,MDA.29_1,Moldova,Sîngerei
MDA,MDA.30_1,Moldova,Şoldăneşti
MDA,MDA.31_1,Moldova,Soroca
MDA,MDA.32_1,Moldova,Ştefan Voda
MDA,MDA.33_1,Moldova,Străşeni
MDA,MDA.34_1,Moldova,Taraclia
MDA,MDA.35_1,Moldova,Teleneşti
MDA,MDA.36_1,Moldova,Transnistria
MDA,MDA.37_1,Moldova,Ungheni
MCO,NA,Monaco,Monaco
MNG,MNG.1_1,Mongolia,Arhangay
MNG,MNG.2_1,Mongolia,Bayan-Ölgiy
